flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
fi_16390,08992913,bonsai,prodcom_total_2_0,one-to-many correspondence,c3db4923-0b55-4777-8b2f-1969fac7dcac,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992914,bonsai,prodcom_total_2_0,one-to-many correspondence,f92170e7-ae13-4164-accb-3500d36f0254,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992915,bonsai,prodcom_total_2_0,one-to-many correspondence,1cbb924a-5ce5-4ad7-92c0-a0e00c7f1709,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16390,08992920,bonsai,prodcom_total_2_0,one-to-many correspondence,396834f5-2c25-41d5-9475-adc0f00ee520,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_16200,10843000,bonsai,prodcom_total_2_0,one-to-many correspondence,58d36c76-d914-4c4f-aec7-f59dd8ef2b18,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26130,13102200,bonsai,prodcom_total_2_0,one-to-one correspondence,44e46a1f-1bde-488a-b567-ec379451ccca,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26140,13102300,bonsai,prodcom_total_2_0,one-to-one correspondence,927aa3d7-775b-4430-bff2-5894127d346f,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26150,13102400,bonsai,prodcom_total_2_0,one-to-one correspondence,d4130d93-676e-493d-a1b8-a1fae93916e6,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26160,13102500,bonsai,prodcom_total_2_0,one-to-one correspondence,3c96ae10-7598-4bcd-96cb-175a49833c3a,http://www.w3.org/2004/02/skos/core#exactMatch
C_Jute,13102600,bonsai,prodcom_total_2_0,one-to-one correspondence,e55ad71f-d2fa-4697-83c4-099aacd8ff76,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26190,13102900,bonsai,prodcom_total_2_0,one-to-one correspondence,7061691a-6aa3-4eb8-a1c4-302349de3768,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26210,13103100,bonsai,prodcom_total_2_0,one-to-one correspondence,cd9d6b68-5df6-4318-998b-24b967c992fc,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26220,13103200,bonsai,prodcom_total_2_0,one-to-one correspondence,4890fd53-66a6-4aa7-a37b-6810099579ce,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26310,13104010,bonsai,prodcom_total_2_0,one-to-many correspondence,404e2816-57fc-4a79-b2a0-9cfde50342e4,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26310,13104030,bonsai,prodcom_total_2_0,one-to-many correspondence,1b4371c3-5776-47bb-a3e0-473972b9cece,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26310,13104050,bonsai,prodcom_total_2_0,one-to-many correspondence,3e1c9ef7-95e8-4af9-bba1-48b428240d17,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26320,13105010,bonsai,prodcom_total_2_0,one-to-one correspondence,3be621f9-d2df-4a4b-a127-4d7343134e1c,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26330,13105030,bonsai,prodcom_total_2_0,one-to-one correspondence,aeb106e0-843c-4171-8ff4-04d0ff99292f,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26340,13105050,bonsai,prodcom_total_2_0,one-to-one correspondence,f0fb3577-aaa0-42ea-acc1-1f3d0f199e61,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26360,13106132,bonsai,prodcom_total_2_0,many-to-many correspondence,c6086f8c-b7e3-41ab-b031-dd0ad422eec4,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106133,bonsai,prodcom_total_2_0,many-to-many correspondence,fe81861f-debf-4df6-8266-376095c2b8e6,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106135,bonsai,prodcom_total_2_0,many-to-many correspondence,c325e1eb-030c-4339-b7e7-16a25e81b9e4,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106152,bonsai,prodcom_total_2_0,many-to-many correspondence,d9849376-4f3f-427f-afad-c341bd4e064d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106153,bonsai,prodcom_total_2_0,many-to-many correspondence,9857965d-0121-4ada-b1bc-1cd5d80f8af5,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106155,bonsai,prodcom_total_2_0,many-to-many correspondence,e6f29dfa-1ba2-481e-a2a0-0367c427b828,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,13106160,bonsai,prodcom_total_2_0,many-to-many correspondence,68d6d648-ab77-4f60-b475-63b3a3411d2d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,131061Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,74740bf5-8ef6-4ff4-bbf1-7a8d0003c34b,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26360,131061Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,8dabbf57-1fe1-49e2-b7a0-c5ea87918b49,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106132,bonsai,prodcom_total_2_0,many-to-many correspondence,c6086f8c-b7e3-41ab-b031-dd0ad422eec4,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106133,bonsai,prodcom_total_2_0,many-to-many correspondence,fe81861f-debf-4df6-8266-376095c2b8e6,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106135,bonsai,prodcom_total_2_0,many-to-many correspondence,c325e1eb-030c-4339-b7e7-16a25e81b9e4,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106152,bonsai,prodcom_total_2_0,many-to-many correspondence,d9849376-4f3f-427f-afad-c341bd4e064d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106153,bonsai,prodcom_total_2_0,many-to-many correspondence,9857965d-0121-4ada-b1bc-1cd5d80f8af5,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106155,bonsai,prodcom_total_2_0,many-to-many correspondence,e6f29dfa-1ba2-481e-a2a0-0367c427b828,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,13106160,bonsai,prodcom_total_2_0,many-to-many correspondence,68d6d648-ab77-4f60-b475-63b3a3411d2d,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,131061Z1,bonsai,prodcom_total_2_0,many-to-many correspondence,74740bf5-8ef6-4ff4-bbf1-7a8d0003c34b,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26370,131061Z2,bonsai,prodcom_total_2_0,many-to-many correspondence,8dabbf57-1fe1-49e2-b7a0-c5ea87918b49,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26350,13106200,bonsai,prodcom_total_2_0,one-to-one correspondence,8feb3108-0128-458a-9040-400585e34302,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bastr,13107110,bonsai,prodcom_total_2_0,one-to-many correspondence,99385a7f-8834-4e1f-8ef9-da0577b5c8b9,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Bastr,13107120,bonsai,prodcom_total_2_0,one-to-many correspondence,13169323-d552-47e5-9f1f-aa6799447bd0,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Bastr,13107200,bonsai,prodcom_total_2_0,one-to-many correspondence,7aa36585-9cf0-4753-abad-6f0128b089e9,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26421,13108110,bonsai,prodcom_total_2_0,many-to-many correspondence,ad0ac643-e91a-439a-abfd-d0ff27110ad8,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26422,13108110,bonsai,prodcom_total_2_0,many-to-many correspondence,ad0ac643-e91a-439a-abfd-d0ff27110ad8,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26421,13108130,bonsai,prodcom_total_2_0,many-to-many correspondence,db702762-5541-4785-9d93-b67c25401164,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26422,13108130,bonsai,prodcom_total_2_0,many-to-many correspondence,db702762-5541-4785-9d93-b67c25401164,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26421,13108150,bonsai,prodcom_total_2_0,many-to-many correspondence,d7197391-1438-48e1-83a1-3e7ae5c2e40f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26422,13108150,bonsai,prodcom_total_2_0,many-to-many correspondence,d7197391-1438-48e1-83a1-3e7ae5c2e40f,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26430,13108210,bonsai,prodcom_total_2_0,one-to-many correspondence,aadf9253-c79b-473e-b68f-c3af7764d519,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26430,13108250,bonsai,prodcom_total_2_0,one-to-many correspondence,dac3bd56-cd64-4f5d-9a3f-56c3a9b74cd0,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26430,13108320,bonsai,prodcom_total_2_0,one-to-many correspondence,199331aa-b001-4b44-8b80-c267af76db60,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108333,bonsai,prodcom_total_2_0,one-to-many correspondence,849166cd-ed66-4dbc-aa11-c302e49f286b,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108336,bonsai,prodcom_total_2_0,one-to-many correspondence,0c1bd8c9-b572-4804-b85a-a29190c1f9ab,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108340,bonsai,prodcom_total_2_0,one-to-many correspondence,493172f2-748d-4593-b442-1acab68414e2,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108380,bonsai,prodcom_total_2_0,one-to-many correspondence,8a6f010d-24a7-4966-8337-81d53d818aa4,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,13108390,bonsai,prodcom_total_2_0,one-to-many correspondence,ba126ae8-f311-485b-8d00-53911f5c86e7,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26440,131083Z0,bonsai,prodcom_total_2_0,one-to-many correspondence,0953e3eb-4ed9-4ee2-8a1a-908e13f15714,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26450,13108410,bonsai,prodcom_total_2_0,many-to-many correspondence,94c36372-e2bb-4b2b-a75f-d6e2e85e5525,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26461,13108410,bonsai,prodcom_total_2_0,many-to-many correspondence,94c36372-e2bb-4b2b-a75f-d6e2e85e5525,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26462,13108410,bonsai,prodcom_total_2_0,many-to-many correspondence,94c36372-e2bb-4b2b-a75f-d6e2e85e5525,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26450,13108430,bonsai,prodcom_total_2_0,many-to-many correspondence,7cca85f1-ee78-4874-9318-6d5efec20dae,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26461,13108430,bonsai,prodcom_total_2_0,many-to-many correspondence,7cca85f1-ee78-4874-9318-6d5efec20dae,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26462,13108430,bonsai,prodcom_total_2_0,many-to-many correspondence,7cca85f1-ee78-4874-9318-6d5efec20dae,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26410,13108510,bonsai,prodcom_total_2_0,one-to-many correspondence,30d95014-03c8-4b12-91c9-39a6618c5809,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26410,13108550,bonsai,prodcom_total_2_0,one-to-many correspondence,9bb22080-e723-4e2d-b3c8-6b9d044d4546,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26520,13201230,bonsai,prodcom_total_2_0,one-to-one correspondence,5b3aaaba-cb99-4a70-812b-cecb357465a4,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26530,13201260,bonsai,prodcom_total_2_0,one-to-one correspondence,0ec55af7-542c-4b96-93a4-fdffe9829f72,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26560,13201330,bonsai,prodcom_total_2_0,one-to-many correspondence,23b51728-45d0-4e1b-b2aa-907649262b58,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26560,13201360,bonsai,prodcom_total_2_0,one-to-many correspondence,da38002a-ce8f-4292-87ca-15ccfa44c103,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26570,13201400,bonsai,prodcom_total_2_0,one-to-one correspondence,276e2209-8970-421b-8f37-4f6240f155ca,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26590,13201900,bonsai,prodcom_total_2_0,one-to-one correspondence,a6604ef9-cd2a-4225-8e04-e6963b6e0206,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26610,13202014,bonsai,prodcom_total_2_0,one-to-many correspondence,54d6213a-2046-4103-8a97-61472c3cb011,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26610,13202017,bonsai,prodcom_total_2_0,one-to-many correspondence,a59606f2-4cba-4702-998e-c8e60031d6b0,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26610,13202019,bonsai,prodcom_total_2_0,one-to-many correspondence,97a3cc2a-45d6-46a3-8093-c7f2bbc2574c,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26610,13202031,bonsai,prodcom_total_2_0,one-to-many correspondence,42e031ba-ec6f-425e-b61e-9269d7d4c545,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26620,13202042,bonsai,prodcom_total_2_0,one-to-many correspondence,26b6873f-251c-4624-ae71-1a7ed2fa73b3,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26620,13202044,bonsai,prodcom_total_2_0,one-to-many correspondence,c5013ac3-b166-4753-91a0-c360602caa8b,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26620,13202049,bonsai,prodcom_total_2_0,one-to-many correspondence,c50309f6-41b6-4213-847d-8901ea94f3e5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26630,13202072,bonsai,prodcom_total_2_0,one-to-many correspondence,3a6b5c59-1a8f-41b4-8ef3-b453604cb449,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26630,13202074,bonsai,prodcom_total_2_0,one-to-many correspondence,22f25c18-a8f4-4a3c-9d49-8340a6af0d7f,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26630,13202079,bonsai,prodcom_total_2_0,one-to-many correspondence,8b5c2c0f-4aef-40ea-8a07-0d8b58f492bd,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26690,132020Z1,bonsai,prodcom_total_2_0,one-to-many correspondence,8ad3cf43-4aad-46e3-ba54-769a5bc9cc14,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26690,132020Z2,bonsai,prodcom_total_2_0,one-to-many correspondence,2a3b1b7d-68be-42c1-b99e-65cfd72a0299,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26690,132020Z3,bonsai,prodcom_total_2_0,one-to-many correspondence,3e35f1e6-2129-4245-9b64-a1727a900c44,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26710,13203150,bonsai,prodcom_total_2_0,one-to-one correspondence,1d1f52ef-516a-486e-b2b7-cc45ee158662,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26720,13203170,bonsai,prodcom_total_2_0,one-to-one correspondence,af38c257-383d-48a4-96c7-81cce85eca82,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26740,13203210,bonsai,prodcom_total_2_0,one-to-many correspondence,81805b68-866c-4f4c-82ce-f32a5b8c3916,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26740,13203220,bonsai,prodcom_total_2_0,one-to-many correspondence,56b9222a-4f48-4715-90e0-f115829ca50e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26740,13203230,bonsai,prodcom_total_2_0,one-to-many correspondence,b170fa27-d061-456c-9a41-c03f3effa259,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26760,13203240,bonsai,prodcom_total_2_0,one-to-many correspondence,a3041a6a-29a4-4463-a3aa-8566996afc5a,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26770,13203250,bonsai,prodcom_total_2_0,one-to-many correspondence,0c15ee7c-cc2e-48f1-ab43-ada86f9b6e0f,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26790,13203290,bonsai,prodcom_total_2_0,one-to-many correspondence,f7118456-4ebf-41e7-8c5f-e75b37c725b5,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_26750,13203330,bonsai,prodcom_total_2_0,many-to-one correspondence,0ca1b177-4813-45cc-a0a7-5ccaba681d85,http://www.w3.org/2004/02/skos/core#broadMatch
fi_26760,13203330,bonsai,prodcom_total_2_0,many-to-many correspondence,0ca1b177-4813-45cc-a0a7-5ccaba681d85,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26770,13203330,bonsai,prodcom_total_2_0,many-to-many correspondence,0ca1b177-4813-45cc-a0a7-5ccaba681d85,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26790,13203330,bonsai,prodcom_total_2_0,many-to-many correspondence,0ca1b177-4813-45cc-a0a7-5ccaba681d85,http://www.w3.org/2004/02/skos/core#relatedMatch
fi_26840,13204200,bonsai,prodcom_total_2_0,one-to-one correspondence,fd8abd5c-4306-4339-8978-e8a30cac9537,http://www.w3.org/2004/02/skos/core#exactMatch
fi_26850,13204300,bonsai,prodcom_total_2_0,one-to-one correspondence,8e8c5678-47e3-4c73-861a-c3e973882674,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28110,13911100,bonsai,prodcom_total_2_0,one-to-one correspondence,a933d99e-a308-4ce4-8618-a6b3671e5fc8,http://www.w3.org/2004/02/skos/core#exactMatch
fi_28190,13911910,bonsai,prodcom_total_2_0,many-to-one correspondence,e8217ffc-4ea4-4e0a-b3d7-e61c306b804f,http://www.w3.org/2004/02/skos/core#broadMatch
fi_28330,13911910,bonsai,prodcom_total_2_0,many-to-one correspondence,e8217ffc-4ea4-4e0a-b3d7-e61c306b804f,http://www.w3.org/2004/02/skos/core#broadMatch
fi_29110,15112200,bonsai,prodcom_total_2_0,one-to-one correspondence,ca44bd0a-6971-4399-bbd8-5921836d9862,http://www.w3.org/2004/02/skos/core#exactMatch
fi_29120,15113100,bonsai,prodcom_total_2_0,one-to-many correspondence,ec16c88b-4e93-4bca-bad1-cc4cb73e7ae0,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29120,15113200,bonsai,prodcom_total_2_0,one-to-many correspondence,f0dce94f-8ce6-44cf-b804-287826a36f8e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29120,15113300,bonsai,prodcom_total_2_0,one-to-many correspondence,b63de0ae-8453-4da9-bf5b-1c29164d1ed0,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114130,bonsai,prodcom_total_2_0,one-to-many correspondence,5d8602a5-f8eb-4225-96d6-23956c04519e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114150,bonsai,prodcom_total_2_0,one-to-many correspondence,41154f05-760a-4210-8631-9b4c9221b69b,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114230,bonsai,prodcom_total_2_0,one-to-many correspondence,a7f4e514-7c61-4948-9165-7966693e39f2,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114250,bonsai,prodcom_total_2_0,one-to-many correspondence,03d267a7-ab3d-42cd-aa77-483d7e9eb8be,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114330,bonsai,prodcom_total_2_0,one-to-many correspondence,56ae6471-36a7-4623-92fe-aafcfc68295e,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15114350,bonsai,prodcom_total_2_0,one-to-many correspondence,790d064e-c50f-4378-a4c8-af566a5c1088,http://www.w3.org/2004/02/skos/core#narrowMatch
fi_29130,15115100,bonsai,prodcom_total_2_0,one-to-many correspondence,4e26d5d9-06d3-4813-924f-5c547ac0d7dd,http://www.w3.org/2004/02/skos/core#narrowMatch
