flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
C_IRON,07101000,bonsai,prodcom_sold_2_0,one-to-many correspondence,3ba2b134-b66e-4ea2-bcb8-647b5b14ff80,http://www.w3.org/2004/02/skos/core#narrowMatch
C_IRON,07101010,bonsai,prodcom_sold_2_0,one-to-many correspondence,b8e8a891-1376-4819-ae0c-d1fd4fabb381,http://www.w3.org/2004/02/skos/core#narrowMatch
C_IRON,07101020,bonsai,prodcom_sold_2_0,one-to-many correspondence,c3f1d497-cde3-4f70-a687-52186aa11f1c,http://www.w3.org/2004/02/skos/core#narrowMatch
C_COPO,07291100,bonsai,prodcom_sold_2_0,one-to-one correspondence,ad24c351-7dca-4218-8260-e3b8027f85ec,http://www.w3.org/2004/02/skos/core#exactMatch
C_NIKO,07291200,bonsai,prodcom_sold_2_0,one-to-one correspondence,c0f18eb2-e73e-4aa0-91dc-c41a7a0a502e,http://www.w3.org/2004/02/skos/core#exactMatch
C_ALUO,07291300,bonsai,prodcom_sold_2_0,one-to-one correspondence,406b3d89-5529-4091-91ad-0ffdd22f8797,http://www.w3.org/2004/02/skos/core#exactMatch
C_PREO,07291400,bonsai,prodcom_sold_2_0,one-to-many correspondence,9fe5184f-2a4d-4648-acb3-52d121508ebe,http://www.w3.org/2004/02/skos/core#narrowMatch
C_PREO,07291410,bonsai,prodcom_sold_2_0,one-to-many correspondence,509bd88f-a342-4ba5-9c1f-185aabe02bac,http://www.w3.org/2004/02/skos/core#narrowMatch
C_PREO,07291420,bonsai,prodcom_sold_2_0,one-to-many correspondence,497da795-840f-45c2-a9fc-4550d9dc5b20,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,07291500,bonsai,prodcom_sold_2_0,one-to-many correspondence,1f9d5e0e-02d4-443b-83b4-aa4f6f54c33b,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,07291510,bonsai,prodcom_sold_2_0,one-to-many correspondence,ee5f5102-6ce4-478d-9db6-4bd81c2e8e7a,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,07291520,bonsai,prodcom_sold_2_0,one-to-many correspondence,1860178b-54a4-4035-a660-3424cdfa8ec2,http://www.w3.org/2004/02/skos/core#narrowMatch
C_LZTO,07291530,bonsai,prodcom_sold_2_0,one-to-many correspondence,53a781bf-b47f-4fb3-8fe1-884ddd145631,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291900,bonsai,prodcom_sold_2_0,one-to-many correspondence,8e17b30c-ccde-4655-9a10-35a871275b3e,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291905,bonsai,prodcom_sold_2_0,one-to-many correspondence,5c886f70-7676-4f68-ab10-6acf2970cc0c,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291910,bonsai,prodcom_sold_2_0,one-to-many correspondence,8ec6aef7-1ae8-4326-a36a-b3e3a211f1f9,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291915,bonsai,prodcom_sold_2_0,one-to-many correspondence,47857b72-7275-4580-9036-359ce98007f6,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291920,bonsai,prodcom_sold_2_0,one-to-many correspondence,03a9f23e-a9ce-4dff-8e76-41a39cd2ae91,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291925,bonsai,prodcom_sold_2_0,one-to-many correspondence,db9b9ea9-d614-4b6b-a7a0-e99bc6ee43b1,http://www.w3.org/2004/02/skos/core#narrowMatch
C_ONFO,07291926,bonsai,prodcom_sold_2_0,one-to-many correspondence,14f58ba0-ff3e-428e-9ad3-fd3a6229e209,http://www.w3.org/2004/02/skos/core#narrowMatch
