Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2014-02-27,104.42,111.05,98.98
2014-02-28,104.42,110.94,98.93
2014-03-01,104.42,110.85,98.92
2014-03-02,104.42,110.77,98.89
2014-03-03,104.42,110.69,98.87
2014-03-04,104.42,110.65,98.87
2014-03-05,104.42,110.56,98.84
2014-03-06,104.42,110.5,98.81
2014-03-07,104.42,110.43,98.78
2014-03-08,104.42,110.36,98.76
2014-03-09,104.42,110.31,98.75
2014-03-10,104.42,110.26,98.74
2014-03-11,104.42,110.21,98.72
2014-03-12,104.42,110.13,98.7
2014-03-13,104.42,110.07,98.68
2014-03-14,104.42,110.01,98.68
2014-03-15,104.42,109.95,98.67
2014-03-16,104.42,109.86,98.66
2014-03-17,104.42,109.8,98.69
2014-03-18,104.42,109.76,98.73
2014-03-19,104.42,109.74,98.76
2014-03-20,104.42,109.78,98.77
2014-03-21,104.42,109.76,98.74
2014-03-22,104.42,109.72,98.71
2014-03-23,104.42,109.74,98.82
2014-03-24,104.42,109.82,98.77
2014-03-25,104.42,109.82,98.71
2014-03-26,104.42,109.78,98.66
2014-03-27,104.42,109.74,98.62
2014-03-28,104.42,109.7,98.58
2014-03-29,104.42,109.64,98.55
2014-03-30,104.42,109.6,98.53
2014-03-31,104.42,109.59,98.53
2014-04-01,104.42,109.57,98.53
2014-04-02,104.42,109.52,98.53
2014-04-03,104.42,109.47,98.54
2014-04-04,103.76,109.45,98.52
2014-04-05,103.72,109.37,98.5
2014-04-06,103.71,109.31,98.5
2014-04-07,103.76,109.32,98.52
2014-04-08,103.81,109.33,98.56
2014-04-09,103.8,109.33,98.55
2014-04-10,103.81,109.31,98.56
2014-04-11,103.83,109.33,98.57
2014-04-12,103.84,109.4,98.58
2014-04-13,103.87,109.53,98.6
2014-04-14,103.88,109.56,98.6
2014-04-15,103.92,109.58,98.62
2014-04-16,103.91,109.58,98.62
2014-04-17,103.87,109.57,98.59
2014-04-18,103.82,109.53,98.56
2014-04-19,103.8,109.5,98.54
2014-04-20,103.76,109.46,98.52
2014-04-21,103.74,109.41,98.49
2014-04-22,103.7,109.35,98.47
2014-04-23,103.67,109.3,98.45
2014-04-24,103.67,109.28,98.45
2014-04-25,103.71,109.26,98.46
2014-04-26,103.71,109.25,98.46
2014-04-27,103.72,109.22,98.46
2014-04-28,103.72,109.21,98.45
2014-04-29,103.67,109.18,98.42
2014-04-30,103.62,109.12,98.4
2014-05-01,103.61,109.09,98.38
2014-05-02,103.59,109.06,98.37
2014-05-03,103.59,109.04,98.36
2014-05-04,103.56,108.99,98.35
2014-05-05,103.56,108.98,98.34
2014-05-06,103.56,108.98,98.34
2014-05-07,103.57,108.96,98.34
2014-05-08,103.61,108.96,98.35
2014-05-09,103.62,108.96,98.35
2014-05-10,103.67,108.99,98.38
2014-05-11,103.69,109.05,98.39
2014-05-12,103.7,109.1,98.39
2014-05-13,103.68,109.1,98.37
2014-05-14,103.62,109.06,98.34
2014-05-15,103.57,109.0,98.3
2014-05-16,103.52,108.97,98.28
2014-05-17,103.51,108.96,98.26
2014-05-18,103.49,108.93,98.25
2014-05-19,103.49,108.92,98.24
2014-05-20,103.49,108.9,98.23
2014-05-21,103.48,108.85,98.23
2014-05-22,103.55,108.86,98.25
2014-05-23,103.67,108.93,98.34
2014-05-24,103.67,108.97,98.35
2014-05-25,103.64,108.98,98.32
2014-05-26,103.6,108.94,98.29
2014-05-27,103.56,108.86,98.26
2014-05-28,103.52,108.75,98.21
2014-05-29,103.44,108.61,98.17
2014-05-30,103.39,108.5,98.15
2014-05-31,103.36,108.43,98.12
2014-06-01,103.3,108.34,98.07
2014-06-02,103.24,108.25,98.05
2014-06-03,103.23,108.2,98.04
2014-06-04,103.2,108.16,98.02
2014-06-05,103.17,108.11,98.0
2014-06-06,103.15,108.09,97.99
2014-06-07,103.16,108.09,98.0
2014-06-08,103.21,108.11,98.02
2014-06-09,103.25,108.14,98.05
2014-06-10,103.27,108.17,98.06
2014-06-11,103.27,108.16,98.04
2014-06-12,103.03,107.97,97.93
2014-06-13,102.94,107.84,97.89
2014-06-14,102.89,107.76,97.87
2014-06-15,102.76,107.61,97.83
2014-06-16,102.58,107.42,97.75
2014-06-17,102.47,107.26,97.69
2014-06-18,102.38,107.11,97.64
2014-06-19,102.23,106.92,97.56
2014-06-20,102.11,106.75,97.5
2014-06-21,102.0,106.6,97.44
2014-06-22,101.93,106.49,97.41
2014-06-23,101.87,106.41,97.39
2014-06-24,101.84,106.36,97.37
2014-06-25,101.8,106.29,97.37
2014-06-26,101.7,106.15,97.29
2014-06-27,101.54,105.93,97.21
2014-06-28,101.4,105.74,97.12
2014-06-29,101.29,105.57,97.05
2014-06-30,101.19,105.42,97.0
2014-07-01,101.1,105.32,96.94
2014-07-02,101.03,105.22,96.89
2014-07-03,100.95,105.11,96.85
2014-07-04,100.91,105.05,96.82
2014-07-05,100.85,104.98,96.79
2014-07-06,100.8,104.91,96.76
2014-07-07,100.76,104.85,96.73
2014-07-08,100.71,104.8,96.71
2014-07-09,100.62,104.7,96.64
2014-07-10,100.52,104.59,96.59
2014-07-11,100.46,104.5,96.55
2014-07-12,100.4,104.42,96.52
2014-07-13,100.32,104.32,96.46
2014-07-14,100.22,104.19,96.39
2014-07-15,100.13,104.09,96.34
2014-07-16,100.09,104.07,96.3
2014-07-17,99.99,103.91,96.22
2014-07-18,99.86,103.73,96.12
2014-07-19,99.75,103.59,96.05
2014-07-20,99.67,103.48,96.0
2014-07-21,99.61,103.44,95.95
2014-07-22,99.57,103.46,95.89
2014-07-23,99.56,103.47,95.83
2014-07-24,99.56,103.44,95.78
2014-07-25,99.49,103.36,95.73
2014-07-26,99.42,103.28,95.67
2014-07-27,99.36,103.19,95.63
2014-07-28,99.29,103.11,95.59
2014-07-29,99.24,103.08,95.54
2014-07-30,99.22,103.1,95.5
2014-07-31,99.33,103.18,95.46
2014-08-01,99.35,103.36,95.48
2014-08-02,99.63,103.55,95.49
2014-08-03,99.75,103.71,95.53
2014-08-04,99.84,103.84,95.55
2014-08-05,99.9,103.92,95.56
2014-08-06,99.91,104.0,95.56
2014-08-07,99.97,104.05,95.57
2014-08-08,99.97,104.09,95.57
2014-08-09,99.96,104.06,95.56
2014-08-10,99.98,104.1,95.58
2014-08-11,99.98,104.11,95.58
2014-08-12,100.0,104.13,95.59
2014-08-13,100.0,104.11,95.59
2014-08-14,99.96,104.02,95.56
2014-08-15,99.73,103.82,95.48
2014-08-16,99.63,103.7,95.44
2014-08-17,99.56,103.58,95.4
2014-08-18,99.42,103.42,95.35
2014-08-19,99.35,103.33,95.32
2014-08-20,99.27,103.18,95.28
2014-08-21,99.17,103.06,95.24
2014-08-22,99.1,102.96,95.19
2014-08-23,99.03,102.88,95.16
2014-08-24,98.99,102.82,95.13
2014-08-25,98.95,102.79,95.1
2014-08-26,98.92,102.75,95.07
2014-08-27,98.9,102.7,95.04
2014-08-28,98.84,102.62,95.01
2014-08-29,98.8,102.57,94.99
2014-08-30,98.74,102.5,94.96
2014-08-31,98.7,102.44,94.93
2014-09-01,98.65,102.39,94.91
2014-09-02,98.62,102.34,94.9
2014-09-03,98.56,102.27,94.86
2014-09-04,98.53,102.22,94.83
2014-09-05,98.5,102.19,94.8
2014-09-06,98.5,102.21,94.78
2014-09-07,98.5,102.18,94.75
2014-09-08,98.5,102.13,94.72
2014-09-09,98.5,102.08,94.7
2014-09-10,98.5,101.9,94.59
2014-09-11,98.5,101.75,94.52
2014-09-12,98.5,101.63,94.48
2014-09-13,98.5,101.51,94.43
2014-09-14,98.5,101.41,94.38
2014-09-15,98.5,101.33,94.34
2014-09-16,98.5,101.26,94.3
2014-09-17,98.5,101.19,94.27
2014-09-18,98.5,101.12,94.23
2014-09-19,98.5,101.06,94.19
2014-09-20,98.5,101.03,94.16
2014-09-21,98.5,101.03,94.13
2014-09-22,98.5,101.03,94.06
2014-09-23,98.5,101.03,94.0
2014-09-24,98.5,101.03,93.94
2014-09-25,98.5,101.03,93.89
2014-09-26,98.5,101.03,93.85
2014-09-27,98.5,101.03,93.81
2014-09-28,98.5,101.03,93.78
2014-09-29,98.5,101.03,93.74
2014-09-30,98.5,101.03,93.71
2014-10-01,98.5,101.03,93.68
2014-10-02,98.5,101.03,93.66
2014-10-03,98.5,101.03,93.62
2014-10-04,98.5,101.03,93.59
2014-10-05,98.5,101.03,93.55
2014-10-06,98.5,101.03,93.52
2014-10-07,98.5,101.03,93.48
2014-10-08,98.5,101.03,93.45
2014-10-09,98.5,101.03,93.42
2014-10-10,98.5,101.03,93.39
2014-10-11,98.5,101.03,93.36
2014-10-12,98.5,101.03,93.33
2014-10-13,98.5,101.03,93.34
2014-10-14,98.5,101.03,93.38
2014-10-15,98.5,101.03,93.35
2014-10-16,98.5,101.03,93.32
2014-10-17,98.5,101.03,93.3
2014-10-18,98.5,101.03,93.29
2014-10-19,98.5,101.03,93.28
2014-10-20,98.5,101.03,93.27
2014-10-21,98.5,101.03,93.26
2014-10-22,98.5,101.03,93.25
2014-10-23,98.5,101.03,93.24
2014-10-24,98.5,101.03,93.22
2014-10-25,98.5,101.03,93.19
2014-10-26,98.5,101.03,93.16
2014-10-27,98.5,101.03,93.15
2014-10-28,98.5,101.03,93.13
2014-10-29,98.5,101.03,93.11
2014-10-30,98.5,101.03,93.1
2014-10-31,98.5,101.03,93.08
2014-11-01,98.5,101.03,93.06
2014-11-02,98.5,101.03,93.04
2014-11-03,98.5,101.03,93.03
2014-11-04,98.5,101.03,93.41
2014-11-05,98.5,102.19,96.59
2014-11-06,101.2,104.14,97.05
2014-11-07,101.58,105.34,97.28
2014-11-08,101.93,106.22,97.47
2014-11-09,102.27,106.96,97.65
2014-11-10,103.12,107.84,98.23
2014-11-11,103.3,109.15,98.77
2014-11-12,103.3,110.06,98.93
2014-11-13,103.31,110.52,98.91
2014-11-14,103.31,110.74,98.86
2014-11-15,103.31,111.26,99.39
2014-11-16,103.33,111.71,99.45
2014-11-17,103.34,111.77,99.33
2014-11-18,103.34,111.77,99.25
2014-11-19,103.34,111.74,99.15
2014-11-20,104.18,111.69,99.07
2014-11-21,104.18,111.67,99.01
2014-11-22,104.13,111.65,98.96
2014-11-23,104.1,111.63,98.92
2014-11-24,104.08,111.64,98.9
2014-11-25,104.24,111.69,98.97
2014-11-26,104.37,111.88,99.1
2014-11-27,104.58,112.09,99.31
2014-11-28,104.63,112.27,99.34
2014-11-29,104.63,112.33,99.31
2014-11-30,104.52,112.35,99.23
2014-12-01,104.71,112.48,99.44
2014-12-02,104.71,112.54,99.42
2014-12-03,104.63,112.53,99.34
2014-12-04,104.52,112.47,99.25
2014-12-05,104.44,112.4,99.18
2014-12-06,104.33,112.32,99.11
2014-12-07,104.28,112.23,99.05
2014-12-08,104.21,112.14,98.99
2014-12-09,104.16,112.06,98.96
2014-12-10,104.13,111.95,98.89
2014-12-11,104.09,111.87,98.84
2014-12-12,104.06,111.78,98.8
2014-12-13,104.03,111.71,98.76
2014-12-14,104.0,111.66,98.73
2014-12-15,104.0,111.63,98.71
2014-12-16,103.98,111.61,98.7
2014-12-17,103.95,111.58,98.67
2014-12-18,103.93,111.52,98.65
2014-12-19,103.91,111.47,98.62
2014-12-20,103.9,111.42,98.59
2014-12-21,103.87,111.37,98.57
2014-12-22,103.84,111.27,98.54
2014-12-23,103.82,111.29,98.51
2014-12-24,103.81,111.25,98.5
2014-12-25,103.8,111.21,98.48
2014-12-26,103.78,111.16,98.45
2014-12-27,103.76,111.12,98.44
2014-12-28,103.76,111.09,98.42
2014-12-29,103.72,111.02,98.39
2014-12-30,103.69,110.95,98.37
2014-12-31,103.68,110.9,98.35
2015-01-01,103.66,110.85,98.34
2015-01-02,103.64,110.81,98.32
2015-01-03,103.63,110.78,98.31
2015-01-04,103.62,110.77,98.3
2015-01-05,103.61,110.75,98.29
2015-01-06,103.6,110.72,98.28
2015-01-07,103.58,110.67,98.26
2015-01-08,103.56,110.62,98.24
2015-01-09,103.55,110.6,98.23
2015-01-10,103.54,110.56,98.22
2015-01-11,103.53,110.54,98.22
2015-01-12,103.51,110.51,98.21
2015-01-13,103.5,110.33,98.19
2015-01-14,103.49,110.38,98.18
2015-01-15,103.48,110.36,98.17
2015-01-16,103.52,110.35,98.19
2015-01-17,103.71,110.51,98.37
2015-01-18,103.67,110.51,98.31
2015-01-19,103.6,110.48,98.26
2015-01-20,103.56,110.44,98.23
2015-01-21,103.54,110.42,98.21
2015-01-22,103.57,110.43,98.24
2015-01-23,103.56,110.44,98.24
2015-01-24,103.54,110.43,98.21
2015-01-25,103.52,110.41,98.2
2015-01-26,103.5,110.38,98.17
2015-01-27,103.48,110.36,98.15
2015-01-28,103.47,110.34,98.14
2015-01-29,103.46,110.33,98.13
2015-01-30,103.48,110.34,98.15
2015-01-31,103.46,110.31,98.12
2015-02-01,103.44,110.28,98.11
2015-02-02,103.42,110.25,98.09
2015-02-03,103.41,110.12,98.07
2015-02-04,103.38,110.13,98.06
2015-02-05,103.38,110.14,98.05
2015-02-06,103.36,110.13,98.04
2015-02-07,103.35,110.11,98.03
2015-02-08,103.35,110.11,98.02
2015-02-09,103.34,110.08,98.01
2015-02-10,103.33,110.07,98.0
2015-02-11,103.33,110.05,98.0
2015-02-12,103.33,110.04,97.99
2015-02-13,103.33,110.04,98.0
2015-02-14,103.36,110.06,98.02
2015-02-15,103.37,110.08,98.04
2015-02-16,103.38,110.06,98.05
2015-02-17,103.37,110.07,98.05
2015-02-18,103.37,110.03,98.05
2015-02-19,103.36,110.02,98.04
2015-02-20,103.35,109.98,98.03
2015-02-21,103.4,109.96,98.06
2015-02-22,103.41,109.96,98.09
2015-02-23,103.41,109.97,98.1
2015-02-24,103.4,109.95,98.09
2015-02-25,103.38,109.93,98.08
2015-02-26,103.36,109.9,98.06
2015-02-27,103.34,109.87,98.05
2015-02-28,103.33,109.83,98.03
2015-03-01,103.31,109.8,98.02
2015-03-02,103.32,109.78,98.01
2015-03-03,103.36,109.82,98.06
2015-03-04,103.35,109.79,98.04
2015-03-05,103.34,109.77,98.04
2015-03-06,103.31,109.74,98.01
2015-03-07,103.28,109.68,97.98
2015-03-08,103.27,109.63,97.97
2015-03-09,103.26,109.6,97.96
2015-03-10,103.25,109.57,97.95
2015-03-11,103.24,109.54,97.94
2015-03-12,103.23,109.52,97.93
2015-03-13,103.23,109.5,97.92
2015-03-14,103.21,109.49,97.91
2015-03-15,103.21,109.46,97.91
2015-03-16,103.19,109.43,97.9
2015-03-17,103.18,109.4,97.9
2015-03-18,103.18,109.39,97.89
2015-03-19,103.17,109.37,97.89
2015-03-20,103.18,109.37,97.89
2015-03-21,103.18,109.36,97.88
2015-03-22,103.18,109.36,97.88
2015-03-23,103.18,109.34,97.88
2015-03-24,103.16,109.33,97.87
2015-03-25,103.18,109.33,97.88
2015-03-26,103.17,109.32,97.88
2015-03-27,103.17,109.31,97.87
2015-03-28,103.15,109.29,97.86
2015-03-29,103.15,109.27,97.85
2015-03-30,103.17,109.28,97.86
2015-03-31,103.23,109.32,97.88
2015-04-01,103.22,109.27,97.88
2015-04-02,103.2,109.29,97.87
2015-04-03,103.19,109.28,97.85
2015-04-04,103.18,109.27,97.84
2015-04-05,103.18,109.26,97.84
2015-04-06,103.16,109.24,97.84
2015-04-07,103.13,109.21,97.8
2015-04-08,103.11,109.16,97.78
2015-04-09,103.09,109.13,97.77
2015-04-10,103.11,109.12,97.77
2015-04-11,103.11,109.11,97.77
2015-04-12,103.11,109.13,97.76
2015-04-13,103.12,109.14,97.76
2015-04-14,103.14,109.14,97.77
2015-04-15,103.16,109.15,97.77
2015-04-16,103.17,109.12,97.77
2015-04-17,103.15,109.06,97.76
2015-04-18,103.14,109.05,97.75
2015-04-19,103.14,109.01,97.74
2015-04-20,103.13,108.98,97.73
2015-04-21,103.09,108.96,97.7
2015-04-22,103.09,108.93,97.69
2015-04-23,103.12,108.92,97.69
2015-04-24,103.1,108.91,97.69
2015-04-25,103.09,108.87,97.68
2015-04-26,103.09,108.85,97.68
2015-04-27,103.39,108.9,97.87
2015-04-28,103.39,109.09,97.99
2015-04-29,103.31,109.12,97.96
2015-04-30,103.24,109.12,97.93
2015-05-01,103.21,109.11,97.91
2015-05-02,103.25,109.13,97.93
2015-05-03,103.28,109.2,97.95
2015-05-04,103.33,109.24,97.97
2015-05-05,103.36,109.32,98.0
2015-05-06,103.35,109.39,97.99
2015-05-07,103.34,109.43,97.98
2015-05-08,103.31,109.43,97.96
2015-05-09,103.28,109.41,97.94
2015-05-10,103.24,109.37,97.91
2015-05-11,103.23,109.35,97.9
2015-05-12,103.22,109.32,97.9
2015-05-13,103.25,109.39,97.9
2015-05-14,103.25,109.39,97.89
2015-05-15,103.28,109.36,97.91
2015-05-16,103.25,109.37,97.88
2015-05-17,103.19,109.3,97.83
2015-05-18,103.17,109.3,97.82
2015-05-19,103.16,109.28,97.81
2015-05-20,103.14,109.25,97.79
2015-05-21,103.11,109.2,97.77
2015-05-22,103.08,109.15,97.75
2015-05-23,103.05,109.1,97.71
2015-05-24,103.01,109.06,97.69
2015-05-25,103.0,109.03,97.68
2015-05-26,103.01,109.02,97.68
2015-05-27,102.99,109.0,97.67
2015-05-28,102.98,108.98,97.65
2015-05-29,102.97,108.96,97.64
2015-05-30,102.97,108.96,97.63
2015-05-31,102.97,108.95,97.63
2015-06-01,102.96,108.93,97.62
2015-06-02,102.94,108.92,97.62
2015-06-03,102.93,108.9,97.61
2015-06-04,102.93,108.9,97.6
2015-06-05,102.93,108.89,97.6
2015-06-06,102.94,108.9,97.6
2015-06-07,102.91,108.87,97.57
2015-06-08,102.89,108.81,97.54
2015-06-09,102.76,108.68,97.45
2015-06-10,102.67,108.52,97.39
2015-06-11,102.52,108.34,97.33
2015-06-12,102.46,108.2,97.28
2015-06-13,102.71,108.15,97.42
2015-06-14,102.43,108.03,97.33
2015-06-15,102.33,107.87,97.28
2015-06-16,102.25,107.75,97.24
2015-06-17,102.19,107.64,97.21
2015-06-18,102.11,107.51,97.16
2015-06-19,102.07,107.43,97.12
2015-06-20,102.02,107.33,97.09
2015-06-21,101.95,107.24,97.04
2015-06-22,101.91,107.15,97.0
2015-06-23,101.85,107.08,96.96
2015-06-24,101.8,107.01,96.9
2015-06-25,101.75,106.95,96.86
2015-06-26,101.72,106.9,96.83
2015-06-27,101.69,106.85,96.8
2015-06-28,101.67,106.81,96.78
2015-06-29,101.65,106.77,96.75
2015-06-30,101.63,106.74,96.73
2015-07-01,101.61,106.71,96.71
2015-07-02,101.6,106.69,96.7
2015-07-03,101.58,106.68,96.68
2015-07-04,101.58,106.66,96.68
2015-07-05,101.4,106.52,96.6
2015-07-06,101.23,106.31,96.52
2015-07-07,101.11,106.14,96.46
2015-07-08,101.02,106.01,96.41
2015-07-09,100.96,105.93,96.37
2015-07-10,100.9,105.84,96.33
2015-07-11,100.85,105.77,96.29
2015-07-12,100.8,105.71,96.26
2015-07-13,100.76,105.64,96.22
2015-07-14,100.72,105.59,96.21
2015-07-15,100.69,105.52,96.17
2015-07-16,100.65,105.45,96.15
2015-07-17,100.61,105.42,96.12
2015-07-18,100.57,105.39,96.09
2015-07-19,100.55,105.38,96.08
2015-07-20,100.33,105.09,95.92
2015-07-21,100.16,104.83,95.84
2015-07-22,100.0,104.63,95.75
2015-07-23,99.85,104.4,95.66
2015-07-24,99.71,104.2,95.58
2015-07-25,99.57,104.0,95.48
2015-07-26,99.42,103.81,95.4
2015-07-27,99.3,103.66,95.32
2015-07-28,99.2,103.54,95.24
2015-07-29,99.11,103.47,95.19
2015-07-30,99.08,103.54,95.13
2015-07-31,99.09,103.7,95.09
2015-08-01,99.1,103.83,95.05
2015-08-02,99.11,103.91,95.02
2015-08-03,99.12,103.99,94.98
2015-08-04,99.14,104.05,94.96
2015-08-05,99.16,104.12,94.94
2015-08-06,99.17,104.18,94.92
2015-08-07,99.18,104.23,94.9
2015-08-08,99.18,104.26,94.87
2015-08-09,99.18,104.28,94.85
2015-08-10,99.14,104.21,94.8
2015-08-11,99.06,104.02,94.73
2015-08-12,98.96,103.81,94.67
2015-08-13,98.85,103.6,94.62
2015-08-14,98.77,103.44,94.58
2015-08-15,98.68,103.31,94.53
2015-08-16,98.58,103.16,94.47
2015-08-17,98.48,103.01,94.41
2015-08-18,98.39,102.87,94.36
2015-08-19,98.3,102.74,94.3
2015-08-20,98.21,102.61,94.26
2015-08-21,98.14,102.5,94.21
2015-08-22,98.07,102.4,94.17
2015-08-23,98.0,102.31,94.13
2015-08-24,97.94,102.23,94.09
2015-08-25,97.87,102.14,94.05
2015-08-26,97.82,102.04,93.99
2015-08-27,97.75,101.95,93.94
2015-08-28,97.67,101.86,93.89
2015-08-29,97.6,101.76,93.83
2015-08-30,97.52,101.67,93.77
2015-08-31,97.46,101.59,93.72
2015-09-01,97.4,101.52,93.67
2015-09-02,97.33,101.44,93.62
2015-09-03,97.28,101.38,93.58
2015-09-04,97.21,101.31,93.52
2015-09-05,97.16,101.24,93.47
2015-09-06,97.09,101.17,93.42
2015-09-07,97.05,101.11,93.37
2015-09-08,96.99,101.05,93.32
2015-09-09,96.92,101.03,93.27
2015-09-10,96.87,101.03,93.22
2015-09-11,96.81,101.03,93.17
2015-09-12,96.77,101.03,93.12
2015-09-13,96.71,101.03,93.09
2015-09-14,96.68,101.03,93.08
2015-09-15,96.66,101.03,93.06
2015-09-16,96.63,101.03,93.02
2015-09-17,96.61,101.03,92.98
2015-09-18,96.59,101.03,92.95
2015-09-19,96.55,101.03,92.91
2015-09-20,96.5,101.03,92.87
2015-09-21,96.46,101.03,92.82
2015-09-22,96.42,101.04,92.78
2015-09-23,96.37,101.03,92.73
2015-09-24,96.34,101.03,92.7
2015-09-25,96.28,101.03,92.65
2015-09-26,96.26,101.03,92.61
2015-09-27,96.26,101.03,92.57
2015-09-28,96.28,101.03,92.54
2015-09-29,96.28,101.03,92.51
2015-09-30,96.29,101.03,92.48
2015-10-01,96.29,101.03,92.45
2015-10-02,96.31,101.03,92.43
2015-10-03,96.37,101.03,92.46
2015-10-04,96.69,101.08,92.95
2015-10-05,96.98,101.52,93.19
2015-10-06,97.26,102.09,93.34
2015-10-07,97.48,102.42,93.47
2015-10-08,97.64,102.61,93.58
2015-10-09,97.78,102.77,93.68
2015-10-10,97.93,103.06,93.78
2015-10-11,98.08,103.26,93.87
2015-10-12,98.2,103.41,93.96
2015-10-13,98.35,103.58,94.06
2015-10-14,98.48,103.75,94.16
2015-10-15,98.58,103.86,94.23
2015-10-16,98.64,103.91,94.28
2015-10-17,98.66,103.88,94.33
2015-10-18,98.72,103.87,94.39
2015-10-19,98.77,103.89,94.44
2015-10-20,98.79,103.9,94.48
2015-10-21,98.85,103.95,94.52
2015-10-22,98.87,103.96,94.56
2015-10-23,98.9,103.98,94.58
2015-10-24,98.91,103.98,94.61
2015-10-25,98.95,104.02,94.64
2015-10-26,98.99,104.05,94.67
2015-10-27,99.0,104.07,94.69
2015-10-28,99.11,104.14,94.75
2015-10-29,99.52,104.71,95.19
2015-10-30,99.68,104.69,95.42
2015-10-31,99.72,104.59,95.52
2015-11-01,99.74,104.52,95.58
2015-11-02,99.74,104.46,95.63
2015-11-03,99.74,104.4,95.68
2015-11-04,99.76,104.37,95.7
2015-11-05,99.75,104.33,95.71
2015-11-06,99.72,104.28,95.7
2015-11-07,99.69,104.21,95.7
2015-11-08,99.65,104.14,95.7
2015-11-09,99.64,104.09,95.7
2015-11-10,99.62,104.03,95.7
2015-11-11,99.59,104.03,95.68
2015-11-12,99.58,103.99,95.67
2015-11-13,99.56,103.95,95.66
2015-11-14,99.54,103.89,95.64
2015-11-15,99.5,103.84,95.63
2015-11-16,99.48,103.8,95.62
2015-11-17,99.55,104.21,95.53
2015-11-18,99.68,104.56,95.5
2015-11-19,99.81,104.84,95.52
2015-11-20,99.94,105.08,95.55
2015-11-21,100.01,105.21,95.57
2015-11-22,100.08,105.39,95.56
2015-11-23,100.14,105.51,95.56
2015-11-24,100.2,105.63,95.56
2015-11-25,100.26,105.72,95.57
2015-11-26,100.29,105.81,95.57
2015-11-27,100.29,105.89,95.57
2015-11-28,100.33,105.93,95.57
2015-11-29,100.36,105.99,95.56
2015-11-30,100.4,106.07,95.57
2015-12-01,100.44,106.14,95.58
2015-12-02,100.46,106.21,95.58
2015-12-03,100.47,106.27,95.56
2015-12-04,100.49,106.3,95.55
2015-12-05,100.49,106.31,95.54
2015-12-06,100.53,106.38,95.55
2015-12-07,100.57,106.47,95.56
2015-12-08,100.6,106.55,95.56
2015-12-09,100.63,106.6,95.57
2015-12-10,100.63,106.55,95.55
2015-12-11,100.6,106.44,95.51
2015-12-12,100.55,106.33,95.48
2015-12-13,100.49,106.28,95.46
2015-12-14,100.47,106.26,95.44
2015-12-15,100.45,106.25,95.43
2015-12-16,100.44,106.24,95.41
2015-12-17,100.43,106.22,95.4
2015-12-18,100.43,106.27,95.38
2015-12-19,100.45,106.32,95.37
2015-12-20,100.49,106.37,95.36
2015-12-21,100.51,106.41,95.36
2015-12-22,100.53,106.43,95.36
2015-12-23,100.53,106.44,95.35
2015-12-24,100.54,106.46,95.35
2015-12-25,100.54,106.48,95.34
2015-12-26,100.55,106.48,95.35
2015-12-27,100.53,106.47,95.34
2015-12-28,100.52,106.46,95.33
2015-12-29,100.51,106.44,95.32
2015-12-30,100.5,106.41,95.31
2015-12-31,100.48,106.39,95.3
2016-01-01,100.48,106.41,95.3
2016-01-02,100.51,106.46,95.31
2016-01-03,100.52,106.51,95.32
2016-01-04,100.54,106.54,95.33
2016-01-05,100.53,106.54,95.32
2016-01-06,100.52,106.52,95.31
2016-01-07,100.5,106.47,95.29
2016-01-08,100.47,106.43,95.29
2016-01-09,100.47,106.43,95.28
2016-01-10,100.48,106.45,95.29
2016-01-11,100.48,106.45,95.29
2016-01-12,100.49,106.46,95.3
2016-01-13,100.49,106.45,95.29
2016-01-14,100.48,106.41,95.28
2016-01-15,100.46,106.38,95.28
2016-01-16,100.44,106.34,95.27
2016-01-17,100.41,106.28,95.25
2016-01-18,100.37,106.22,95.24
2016-01-19,100.35,106.18,95.23
2016-01-20,100.34,106.18,95.23
2016-01-21,100.33,106.17,95.22
2016-01-22,100.31,106.14,95.21
2016-01-23,100.29,106.13,95.2
2016-01-24,100.28,106.12,95.19
2016-01-25,100.26,106.1,95.19
2016-01-26,100.25,106.08,95.18
2016-01-27,100.25,106.08,95.17
2016-01-28,100.23,106.08,95.16
2016-01-29,100.22,106.07,95.15
2016-01-30,100.21,106.06,95.14
2016-01-31,100.21,106.06,95.14
2016-02-01,100.19,106.04,95.13
2016-02-02,100.21,106.08,95.13
2016-02-03,100.22,106.1,95.13
2016-02-04,100.21,106.06,95.12
2016-02-05,100.16,105.99,95.1
2016-02-06,100.14,105.94,95.09
2016-02-07,100.22,105.98,95.16
2016-02-08,100.39,106.18,95.59
2016-02-09,100.52,106.15,95.76
2016-02-10,100.63,106.22,95.91
2016-02-11,100.69,106.24,95.98
2016-02-12,100.75,106.32,96.04
2016-02-13,100.78,106.36,96.09
2016-02-14,100.86,106.5,96.14
2016-02-15,100.9,106.57,96.18
2016-02-16,100.93,106.6,96.2
2016-02-17,100.97,106.64,96.22
2016-02-18,100.99,106.68,96.24
2016-02-19,101.0,106.69,96.25
2016-02-20,101.0,106.66,96.24
2016-02-21,101.0,106.64,96.25
2016-02-22,101.03,106.67,96.27
2016-02-23,101.07,106.69,96.32
2016-02-24,101.07,106.67,96.33
2016-02-25,101.07,106.64,96.34
2016-02-26,101.07,106.63,96.33
2016-02-27,101.07,106.61,96.33
2016-02-28,101.08,106.58,96.39
2016-02-29,101.08,106.57,96.42
2016-03-01,101.1,106.59,96.44
