time,ra,dec,x,y,z,vx,vy,vz,Cal
2450699.520621279,6.039801839976457,-0.0278808746573602,1.985000410028499,-0.4809042346267631,-0.127985079531949,0.0037563703066125,0.0116991098270694,0.0035456676413052, A.D. 1997-Sep-08 00:29:41.6785
2450699.533181279,6.0397606659140735,-0.0279172894163134,1.98504758468074,-0.4807572925022605,-0.1279405455969853,0.0037555168850017,0.0116993172999707,0.0035457231729846, A.D. 1997-Sep-08 00:47:46.8625
2450699.545781279,6.039719146939722,-0.0279538233812544,1.985094898799821,-0.4806098797931925,-0.127895869134088,0.0037546607355431,0.0116995253678046,0.0035457788616603, A.D. 1997-Sep-08 01:05:55.5025
2450700.433661279,6.036765712909536,-0.0305270801246474,1.988401796684033,-0.4702156456939492,-0.1247459158151294,0.0036943060443529,0.0117140212505256,0.0035496529846124, A.D. 1997-Sep-08 22:24:28.3345
2450700.456481279,6.036693316826696,-0.0305934647524913,1.988486083041705,-0.4699483275259953,-0.1246649116123868,0.0036927541969719,0.0117143895050246,0.0035497512545985, A.D. 1997-Sep-08 22:57:19.9825
2450700.479251279,6.036620506140893,-0.0306597223029123,1.988570149425984,-0.4696815866937811,-0.124584082660027,0.0036912057188117,0.0117147567371775,0.0035498492442666, A.D. 1997-Sep-08 23:30:07.3105
2454184.797504464,3.168925822477781,-0.0151251433938886,-2.620383067612288,-0.106925103604731,-0.0517679295866708,0.0015138252137035,-0.0095222159599445,-0.0028482392528095, A.D. 2007-Mar-25 07:08:24.3857
2454184.8048144635,3.168896693368898,-0.0151072331567172,-2.620372000405007,-0.106994710948627,-0.0517887501904148,0.0015141387577992,-0.009522202752819,-0.0028482328916393, A.D. 2007-Mar-25 07:18:55.9696
2454184.812054464,3.168867842256057,-0.0150894937000131,-2.620361036915257,-0.1070636516553369,-0.0518093713755773,0.0015144493008983,-0.0095221896638413,-0.0028482265888722, A.D. 2007-Mar-25 07:29:21.5057
2454184.819214464,3.1688393110969755,-0.0150719495631056,-2.620350192358741,-0.1071318304873211,-0.0518297646557382,0.0015147564139469,-0.0095221767113506,-0.002848220353293, A.D. 2007-Mar-25 07:39:40.1297
2454185.694414464,3.165492445418044,-0.012927881395363,-2.619008047066882,-0.1154649288391482,-0.0543221881755352,0.0015523066307654,-0.0095205324320683,-0.0028474397383744, A.D. 2007-Mar-26 04:39:57.4097
2454185.712004464,3.1654229464770425,-0.012884825658606,-2.618980735353422,-0.1156323947059267,-0.0543722745001125,0.0015530615346611,-0.0095204981428363,-0.0028474236747166, A.D. 2007-Mar-26 05:05:17.1857
2454185.7295944635,3.1653532983976564,-0.012841767530748,-2.618953410362578,-0.1157998599602603,-0.0544223605393483,0.0015538164467399,-0.0095204638046288,-0.0028474075962867, A.D. 2007-Mar-26 05:30:36.9616
2454197.765154464,3.1210638017616854,0.0157511529761793,-2.597136643099035,-0.2301961697506339,-0.0886123054957878,0.0020721436535501,-0.0094853810807034,-0.0028329123058991, A.D. 2007-Apr-07 06:21:49.3457
2454197.771464464,3.121041363355036,0.0157653375113563,-2.59712356701326,-0.2302560224242839,-0.0886301811415569,0.0020724162720665,-0.0094853565622366,-0.0028329028599646, A.D. 2007-Apr-07 06:30:54.5297
2454197.777794464,3.1210188574914115,0.0157795652783389,-2.597110447752192,-0.2303160646557033,-0.0886481133873345,0.0020726897555343,-0.0094853319595453,-0.0028328933821282, A.D. 2007-Apr-07 06:40:01.4417
2454197.784124464,3.120996356741601,0.0157937913174456,-2.597097326760937,-0.2303761067269501,-0.088666045571792,0.0020729632398239,-0.0094853073503363,-0.0028328839023281, A.D. 2007-Apr-07 06:49:08.3537
2454704.4505844293,5.963358433163221,-0.0268396001253264,1.887111360803856,-0.7442690323134755,-0.2087405431186478,0.0052843574940369,0.0112184621907234,0.0034099229509632, A.D. 2008-Aug-25 22:48:50.4947
2454704.4519344294,5.963354305703886,-0.0268430960198181,1.887118494626883,-0.7442538873654411,-0.2087359397158848,0.005284268938136,0.0112184972780552,0.0034099328172603, A.D. 2008-Aug-25 22:50:47.1347
2454704.4532844294,5.963350176446863,-0.0268465920539362,1.887125628330359,-0.7442387423700393,-0.2087313362998025,0.0052841803819753,0.0112185323646471,0.0034099426833332, A.D. 2008-Aug-25 22:52:43.7747
2454704.4917944293,5.963231562876059,-0.0269463719338608,1.887329073473791,-0.7438066974223345,-0.2086000139896464,0.0052816541261497,0.0112195329305427,0.0034102240277739, A.D. 2008-Aug-25 23:48:11.0387
2454705.433794429,5.960176144929263,-0.0294025642606947,1.892275265168981,-0.7332264297259697,-0.2053843597229778,0.0052197936121786,0.0112438203424681,0.0034170492017295, A.D. 2008-Aug-26 22:24:39.8387
2454705.435164429,5.960171926608086,-0.029406169377891,1.892282416223087,-0.7332110256712142,-0.2053796783597777,0.005219703554538,0.0112438554022405,0.0034170590483547, A.D. 2008-Aug-26 22:26:38.2066
2454705.4365144293,5.960167768238971,-0.0294097219955835,1.892289462765598,-0.733195846437472,-0.2053750653218022,0.0052196148113009,0.0112438899494645,0.0034170687510129, A.D. 2008-Aug-26 22:28:34.8467
2454716.476034427,5.923777306729953,-0.0601234600920901,1.945876777611024,-0.6076009631200324,-0.1672420569066785,0.0044862133055401,0.0115014627844579,0.0034888640799884, A.D. 2008-Sep-06 23:25:29.3745
2454716.478334428,5.92377011202899,-0.0601300701252063,1.945887095727609,-0.6075745096912991,-0.1672340325012939,0.0044860590617066,0.0115015112262419,0.0034888774587638, A.D. 2008-Sep-06 23:28:48.0946
2454716.480634427,5.92376291076559,-0.0601366803328554,1.945897413483165,-0.6075480561672195,-0.1672260080700127,0.0044859048174321,0.0115015596658121,0.0034888908368709, A.D. 2008-Sep-06 23:32:06.8145
2454716.482934427,5.923755702957205,-0.0601432907150375,1.945907730886048,-0.6075216025263757,-0.1672179836063379,0.0044857505725917,0.0115016081032076,0.0034889042143205, A.D. 2008-Sep-06 23:35:25.5345
