tree_bonsai,tree_isic_rev4,comment,skos_uri,prefixed_id
ai,total,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,4af91a5a-aecb-4716-983b-071e7ea51cbb
ai_a,A,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,4fabf7ab-0f0a-484c-beae-ecefe41dca34
ai_01,01,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,0e8c9671-7beb-4ea2-963e-e629bb653bea
ai_011,011,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,a1642499-e903-4093-8d75-6304381ed1cc
ai_0111,0111,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,7669e23e-c27c-4be9-ae68-5a117f2828e4
A_Bambs,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,e280e67b-b0a5-4a03-863e-7e9ac24d5389
A_Barly,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,c556abf3-2e15-4627-abd4-455b84c7008d
A_Beann,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,eb751b47-b816-4b20-b91d-5beca68d62f6
A_Ceres,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,8534f9e6-c451-4043-adeb-72146f61ef68
A_Buckt,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,66f72f83-d943-4e61-8c37-af35460d65aa
A_Wheat,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,b8144f10-4b96-4bf9-8686-ae03b9e7cf1a
A_Soybs,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,e3f18e77-daf9-4ce7-ac0b-b141a1dff820
A_Ryee,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,02247719-9081-4164-aff6-d9ce8e09c828
A_Saffd,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,ce82ccab-3586-42b9-a1c3-5d02e78862cd
A_Sesad,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,693f53df-365b-445f-8f00-42e3be3fe83b
A_Sorgm,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,7b3cc020-1bd6-4127-8f9e-afb694ec0b50
A_Germe,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bae7f726-13b8-4d81-acd0-815c829dbce7
A_Germt,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,8509530c-f165-48c3-aa6a-0ec6f5565fb1
A_Castd,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,722d026c-6fc5-43b1-a0f8-abc74b7d2747
A_Linsd,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,c25f8e0b-a795-4817-89ae-b32b4ae2574f
A_Lupis,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,4e39f0a2-94b1-465c-a568-2dfcf7ba7b87
A_Maize,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bf01cb47-ea11-41d1-956e-1553690ba840
A_Maizn,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,82ca12d6-e104-4b4d-9dbc-af192ae41b07
A_Oilss,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,45f631ca-d73c-4fde-b7b4-ff54d188add2
A_Grou_shld,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,c01f30f9-f4c2-45c2-a706-cda281b75315
A_Groul,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,f4095abe-607d-4003-bb57-909e730461e3
A_Raped,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,111f0eb1-dac5-4759-a592-97c67333f9da
A_Mustd,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,de2d7550-0de2-42f2-9bf6-281f57e61650
A_Vegleg_nes,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,d2f5bbbb-d966-4949-b73f-086f270518ca
A_Millt,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,d11aa8cb-63c4-45ee-982d-5c010c96533d
A_Fonio,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,f1f85e03-877c-44b1-b6e5-20d33ad7f6f9
A_Oatss,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,2d8fb431-f595-4246-bb62-a7eefa31d72f
A_Okraa,,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,3d0e4e26-3c2b-4964-9647-6545a743d498
