flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
C_Buttk,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,06d31c29-8c64-4eee-9920-351b325f2252,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cabbs,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,57e49034-de88-4a1e-812d-b058f9a7d64d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cklins,C_VOIL,bonsai,hexio_v_3_3_18,many-to-one correspondence,d225cc3d-3fab-4a81-80d5-d4bf0aa63701,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckmust,C_VOIL,bonsai,hexio_v_3_3_18,many-to-one correspondence,414cc82d-bb5d-48c8-be9f-66d6dfdff47b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckrapes,C_VOIL,bonsai,hexio_v_3_3_18,many-to-one correspondence,fbe1f9c4-cf2a-4ea8-bb5b-832fe599439c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksoyb,C_VOIL,bonsai,hexio_v_3_3_18,many-to-one correspondence,e784b8b2-564f-437f-940b-937049585720,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksunf,C_VOIL,bonsai,hexio_v_3_3_18,many-to-one correspondence,17910561-610f-430c-8ce0-21378836005d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Carrs,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,9cccebdc-3539-4ccd-b473-2c13acba7b31,http://www.w3.org/2004/02/skos/core#broadMatch
C_Casen,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,6b189084-abcf-4db2-b11a-472224f0166d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cauli,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,c0ca1822-0e14-4b00-a88e-368c497ae626,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cer_prep,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,ef39b128-bfad-4149-b310-07663578f59b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ceres,C_OCER,bonsai,hexio_v_3_3_18,many-to-one correspondence,37d362b8-f043-41c6-979a-d77ea9e00b11,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_goat,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,51fd4c04-b44f-407c-a02f-f0562a595198,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_proc,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,6dea2a47-0f4e-493c-8d11-4019af17a1b5,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_sheep,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,2e0e510f-9596-46c3-8615-ce30648059b9,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_cow_sk,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,29498a6d-6d8f-438a-b0eb-627dafdf8521,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_cow_wh,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,6576d405-d373-4a11-a569-5a53b883fa86,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chers,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,a1f28243-155f-4cad-bb78-442f1d7b982d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cherr,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,f43799f8-ddb3-49c4-ad22-2c4021c8c0fe,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chiln,C_OTCR,bonsai,hexio_v_3_3_18,many-to-one correspondence,723ea5dc-c773-4275-a582-353097a7ab1e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chocs,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,d3b9f1d5-eb9c-4de4-a216-a57e788d0a90,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cider,C_BEVR,bonsai,hexio_v_3_3_18,many-to-one correspondence,44c43c79-333a-4d13-8b81-b62e1bbdc330,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coco_but,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,c2027613-4509-46c7-88ed-4c468f91018c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coco_husk,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,7e446477-b093-4f44-9233-794e3b51ea5c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coco_pas,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,dce15f95-cc09-4037-a1f3-80370dfa4406,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coco_pow,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,553304ff-26dc-4235-8541-1fe43b09c3d1,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coffe_roas,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,597389df-19d4-42af-9195-31734cec316b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coff_sub,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,3a94bea5-86ac-444b-803d-86f949407125,http://www.w3.org/2004/02/skos/core#broadMatch
C_Creah,C_DAIR,bonsai,hexio_v_3_3_18,many-to-one correspondence,5a1e01d4-c13b-4a6d-91fd-3742237e7fd0,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cucus,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,f7ccc290-8601-4638-b15b-8768afa77da2,http://www.w3.org/2004/02/skos/core#broadMatch
C_Currs,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,a688b186-3fb1-4f9d-a70d-9fdaeaf009d2,http://www.w3.org/2004/02/skos/core#broadMatch
C_Eggpl,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,203e8242-5400-4754-961b-bd353de4ab8e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Eggsl,C_PLTR,bonsai,hexio_v_3_3_18,many-to-one correspondence,74f8f6c9-254f-4ae5-8733-2077fcf0f50d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_cow,C_PCAT,bonsai,hexio_v_3_3_18,many-to-one correspondence,d7b660f2-8b61-4575-b3dc-3b47f385e5b1,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_goat,C_POME,bonsai,hexio_v_3_3_18,many-to-one correspondence,56522dbe-92d1-479f-8007-3c5e2a87410f,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_pig,C_PPIG,bonsai,hexio_v_3_3_18,many-to-one correspondence,f2baad14-03b6-46d5-96b7-5094ed3944b1,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_poul,C_PPLT,bonsai,hexio_v_3_3_18,many-to-one correspondence,0930495a-43be-404c-b857-efa427ae5b9f,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_poul_ren,C_PPLT,bonsai,hexio_v_3_3_18,many-to-one correspondence,1f2eb0c2-3769-4537-9962-0471dc95371d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_sheep,C_POME,bonsai,hexio_v_3_3_18,many-to-one correspondence,4653aaa2-9913-4541-a908-737cddcf84a0,http://www.w3.org/2004/02/skos/core#broadMatch
C_Feedn,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,c79a4c70-3de8-4d05-9e88-5232fac5f22d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_barl,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,e4a9ed9b-a93f-4f4a-8531-c28994de13cf,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_maiz,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,6c1eba6d-6ada-4307-bf5e-9690437c309b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_must,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,837f0c8b-58ac-4eff-9015-a2d579665372,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_pota,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,b4a3aeef-0e52-4c1b-98cf-a53f055c2b29,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_puls,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,abe95989-9751-4400-9282-ae26e4ac572e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_rye,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,d24655c8-4c23-40e7-87d1-e19fff2fce5c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_whea,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,86db538e-46e9-40a4-9954-1e4a6a1956bb,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fruhom,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,b5bbbd82-da33-4096-803c-1fd67206b8b3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Garlc,C_OTCR,bonsai,hexio_v_3_3_18,many-to-one correspondence,068bfe0e-5162-4619-a580-249a3a65cf37,http://www.w3.org/2004/02/skos/core#broadMatch
C_Germe,C_OCER,bonsai,hexio_v_3_3_18,many-to-one correspondence,4d7fbe5c-b3ac-4543-bfb8-005e5a79bf38,http://www.w3.org/2004/02/skos/core#broadMatch
C_Germt,C_WHEA,bonsai,hexio_v_3_3_18,many-to-one correspondence,ad459568-8aef-4813-b2eb-699393260de6,http://www.w3.org/2004/02/skos/core#broadMatch
C_Gluce,C_SUGR,bonsai,hexio_v_3_3_18,many-to-one correspondence,1cba45dd-e08d-4961-beea-13e38baf3340,http://www.w3.org/2004/02/skos/core#broadMatch
C_Gluten_mais,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,59c7e8bf-a916-4d47-99dc-2c82823c9030,http://www.w3.org/2004/02/skos/core#broadMatch
C_Gluten_wht,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,feb5affb-92ea-49b7-a5e9-e8b6b9157403,http://www.w3.org/2004/02/skos/core#broadMatch
C_Gooss,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,8bbffb22-5587-4075-9254-378f52dacded,http://www.w3.org/2004/02/skos/core#broadMatch
C_Graid,C_OCER,bonsai,hexio_v_3_3_18,many-to-one correspondence,3df2a4e0-a9d2-4e69-a65b-210e6e57beb9,http://www.w3.org/2004/02/skos/core#broadMatch
C_Graps,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,0d69a1b1-fc9c-4041-aa75-ec0bbc1c16f3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Grapt,C_BEVR,bonsai,hexio_v_3_3_18,many-to-one correspondence,5e8cdb5b-a6e2-4f31-b0f1-1ebb612326b3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Grou_shld,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,e1941b8d-5dc5-4757-bba7-f2b1502201bf,http://www.w3.org/2004/02/skos/core#broadMatch
C_Haze_shld,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,c708706f-f8ff-4e53-a124-52bbb460ee83,http://www.w3.org/2004/02/skos/core#broadMatch
C_Hemp,C_OILS,bonsai,hexio_v_3_3_18,many-to-one correspondence,cdbdc5aa-578c-492c-a38d-5d7925bc0e0b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Hide_cow,C_PCAT,bonsai,hexio_v_3_3_18,many-to-one correspondence,ccf39e1d-ada6-4aab-a949-a1011b9a247a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Honel,C_OANP,bonsai,hexio_v_3_3_18,many-to-one correspondence,e3a95eed-9d60-4a30-927a-d70dc3556383,http://www.w3.org/2004/02/skos/core#broadMatch
C_Hops,C_OCER,bonsai,hexio_v_3_3_18,many-to-one correspondence,4e9be0fd-1823-4fa0-a7ae-a27830456b1e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_appl_con,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,0fcf5a05-f291-4f44-9cc2-3efc8a00c798,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_appl,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,a321bdc6-a503-4826-8fea-85a32a1e4a97,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_frui,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,d41ad620-422c-44ad-8c70-46c8a588852d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_grapfrt,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,e55c482a-3640-4cfd-8381-843933cf68a9,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_lemo_con,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,95827593-5891-4ff4-90d6-1da19fc36abc,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_oran,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,513e7f72-d92f-40fe-9208-160ac61446a3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_pine,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,5396d7da-a708-4bbb-902f-159a35d95b87,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_toma,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,8b0c635e-8843-4625-b157-70e5ea27a437,http://www.w3.org/2004/02/skos/core#broadMatch
C_Juice_vege,C_OFOD,bonsai,hexio_v_3_3_18,many-to-one correspondence,97c9e773-ab5d-403c-b160-5d9de7b08929,http://www.w3.org/2004/02/skos/core#broadMatch
C_Lard,C_PPIG,bonsai,hexio_v_3_3_18,many-to-one correspondence,b9225542-06f4-4d88-8f20-9d9b09e8346d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Leeks,C_FVEG,bonsai,hexio_v_3_3_18,many-to-one correspondence,ffec9922-ca87-4ea6-99bb-a33deea1f0e5,http://www.w3.org/2004/02/skos/core#broadMatch
