,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104969024658,10137.200454235077
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.544188976287842
2,2019-02-28,SELL,NVDA,12749,3.8539788722991943,49143.92083191872
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.512556314468384
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.13889145851
5,2019-03-29,SELL,NVDA,25169,4.4001145362854,162996.62165522575
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.9189326763153076
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.47178912163
8,2019-04-30,SELL,NVDA,18473,4.451747894287109,227104.6106402874
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.130667448043823
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.82184576988
11,2019-05-31,BUY,NVDA,38293,3.4572558403015137,66088.12395310402
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.354185342788696
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.47399735451
14,2019-06-28,BUY,NVDA,12893,4.05670166015625,0.4194929599761963
15,2019-07-31,SELL,NVDA,955,4.3604021072387695,4164.603505373001
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.88203740119934
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.010847330093
18,2019-08-30,BUY,NVDA,377,4.154504299163818,27242.762726545334
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.773550748825073
20,2019-09-30,SELL,NVDA,2049,4.272922039031982,8771.990808725357
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.8847010135650635
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.504875421524
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.654716730118
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.34140515327454
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.558049440384
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.39813733101
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,208.77909588813782
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.709088563919
29,2019-12-31,SELL,NVDA,11902,5.783753395080566,70016.94199681282
30,2019-12-31,BUY,CSCO,1731,40.44772720336914,1.9262077808380127
31,2019-01-03,SELL,NVDA,279088,3.378089666366577,942786.2150146961
32,2019-01-03,SELL,NFLX,22,267.6600036621094,948674.7350952625
33,2019-01-03,SELL,CSCO,1731,35.50110626220703,1010127.1500351429
34,2019-01-31,BUY,NVDA,293471,3.407104969024658,10240.647670507431
35,2019-01-31,BUY,TSLA,497,20.584667205810547,10.068069219589233
36,2019-02-28,SELL,NVDA,12878,3.8539788722991943,49641.607986688614
37,2019-02-28,BUY,TSLA,2365,20.982667922973633,17.59834885597229
38,2019-03-06,SELL,TSLA,2862,18.43600082397461,52781.432707071304
39,2019-03-29,SELL,NVDA,25423,4.4001145362854,164645.54456305504
40,2019-03-29,BUY,TSLA,8863,18.57466697692871,18.271146535873413
41,2019-04-26,SELL,TSLA,8863,16.5086669921875,146334.5866982937
42,2019-04-30,SELL,NVDA,18660,4.451747894287109,229404.20240569115
43,2019-04-30,BUY,TSLA,14250,16.097999572753906,7.708493947982788
44,2019-05-18,SELL,TSLA,14250,14.0686674118042,200486.21911215782
45,2019-05-31,BUY,NVDA,38681,3.4572558403015137,66756.10595345497
46,2019-05-31,BUY,TSLA,5319,12.54800033569336,13.292167901992798
47,2019-06-28,SELL,TSLA,3555,14.855999946594238,52826.37197804451
48,2019-06-28,BUY,NVDA,13022,4.05670166015625,0.0029594898223876953
49,2019-07-31,SELL,NVDA,964,4.3604021072387695,4203.430590867996
50,2019-07-31,BUY,TSLA,260,16.150667190551758,4.257121324539185
51,2019-08-16,SELL,TSLA,2024,14.37600040435791,29101.28193974495
52,2019-08-30,BUY,NVDA,381,4.154504299163818,27518.415801763535
53,2019-08-30,BUY,TSLA,1861,14.780667304992676,11.593947172164917
54,2019-09-30,SELL,NVDA,2069,4.272922039031982,8852.269645929337
55,2019-09-30,BUY,TSLA,548,16.142000198364258,6.453537225723267
56,2019-10-31,SELL,TSLA,938,21.000667572021484,19705.079719781876
57,2019-10-31,BUY,NFLX,14,291.45001220703125,15624.779548883438
58,2019-10-31,BUY,NVDA,3091,5.05008602142334,14.963656663894653
59,2019-11-29,SELL,TSLA,1471,22.086000442504883,32503.470307588577
60,2019-11-29,BUY,NFLX,11,315.92999267578125,29028.240388154984
61,2019-11-29,BUY,NVDA,5289,5.43322229385376,291.9276759624481
62,2019-12-31,SELL,NFLX,3,323.30999755859375,1261.8576686382294
63,2019-12-31,SELL,NVDA,12023,5.783753395080566,70799.92473769188
64,2019-12-31,BUY,CSCO,1750,40.44772720336914,16.40213179588318
65,2019-01-03,SELL,NVDA,281918,3.378089666366577,952360.6846945286
66,2019-01-03,SELL,NFLX,22,267.6600036621094,958249.204775095
67,2019-01-03,SELL,CSCO,1750,35.50110626220703,1020376.1407339573
68,2019-01-31,BUY,NVDA,296449,3.407104969024658,10343.279771566391
69,2019-01-31,BUY,TSLA,502,20.584667205810547,9.77683424949646
70,2019-02-28,SELL,NVDA,13009,3.8539788722991943,50146.187983989716
71,2019-02-28,BUY,TSLA,2389,20.982667922973633,18.594316005706787
72,2019-03-06,SELL,TSLA,2891,18.43600082397461,53317.0726981163
73,2019-03-29,SELL,NVDA,25681,4.4001145362854,166316.41410446167
74,2019-03-29,BUY,TSLA,8953,18.57466697692871,17.4206600189209
75,2019-04-26,SELL,TSLA,8953,16.5086669921875,147819.5162410736
76,2019-04-30,SELL,NVDA,18850,4.451747894287109,231734.96404838562
77,2019-04-30,BUY,TSLA,14395,16.097999572753906,4.260198593139648
