tree_can_naics_2017,tree_isic_rev4,comment,prefixed_id,skos_uri
111110,A0111,many-to-one correspondence,7ae577f5-2244-4970-a9e7-07217c2b684f,http://www.w3.org/2004/02/skos/core#broadMatch
111120,A0111,many-to-one correspondence,aee4347e-1a42-4f81-b636-c247baa6735f,http://www.w3.org/2004/02/skos/core#broadMatch
111130,A0111,many-to-one correspondence,e2f91782-7628-4ea8-a21d-e0a72bd9722c,http://www.w3.org/2004/02/skos/core#broadMatch
111140,A0111,many-to-one correspondence,2afc038f-8694-4208-bee6-4e73f495cd9d,http://www.w3.org/2004/02/skos/core#broadMatch
111150,A0111,many-to-one correspondence,1468dd36-8f74-4dac-a0fb-aa7ba03183e7,http://www.w3.org/2004/02/skos/core#broadMatch
111160,A0112,one-to-one correspondence,99b3acde-c099-43f5-950e-9731f6beaa99,http://www.w3.org/2004/02/skos/core#exactMatch
111190,A0111,many-to-one correspondence,f98ee29d-3887-4d57-936c-0e622d77a709,http://www.w3.org/2004/02/skos/core#broadMatch
111211,A0113,many-to-one correspondence,c791840c-b2e2-4079-9bf6-3efa254f7e53,http://www.w3.org/2004/02/skos/core#broadMatch
111219,A0113,many-to-many correspondence,b8dba248-1981-47c0-9e8e-1f5d4bd34d4e,http://www.w3.org/2004/02/skos/core#relatedMatch
111219,A0119,many-to-many correspondence,ea43a882-40f0-4701-b72b-92e85989e923,http://www.w3.org/2004/02/skos/core#relatedMatch
111219,A0128,many-to-many correspondence,5f5ecbf4-a8fd-44bb-841c-b959e2ab2481,http://www.w3.org/2004/02/skos/core#relatedMatch
111310,A0123,many-to-one correspondence,99387ddb-fbf0-417e-8b2e-e197e69a9f9f,http://www.w3.org/2004/02/skos/core#broadMatch
111320,A0123,many-to-one correspondence,3be97465-367d-43ef-8115-2c488218ee94,http://www.w3.org/2004/02/skos/core#broadMatch
111330,A0121,one-to-many correspondence,1047c890-24d5-4240-996f-f1b0f56a6c29,http://www.w3.org/2004/02/skos/core#narrowMatch
111330,A0122,one-to-many correspondence,4f21b554-fd28-4f93-9ba2-5e75a8711161,http://www.w3.org/2004/02/skos/core#narrowMatch
111330,A0124,one-to-many correspondence,05a5b76f-e9d3-4a01-874c-574e90b838bf,http://www.w3.org/2004/02/skos/core#narrowMatch
111330,A0125,many-to-many correspondence,f4af0f5a-fffe-4438-9e1b-d023e6a8bfd5,http://www.w3.org/2004/02/skos/core#relatedMatch
111330,A0126,one-to-many correspondence,f9b31452-c7f3-47ed-bc5d-cf3d86afbb61,http://www.w3.org/2004/02/skos/core#narrowMatch
111330,A0127,many-to-many correspondence,2cc1ef3a-a115-447f-85f6-9f67eb1de811,http://www.w3.org/2004/02/skos/core#relatedMatch
111411,A0113,many-to-many correspondence,9d1ca09f-9025-4e7b-9d18-872427c5bd7a,http://www.w3.org/2004/02/skos/core#relatedMatch
111411,A0130,many-to-many correspondence,76555a58-fa73-4614-9d5f-9700fafab3e3,http://www.w3.org/2004/02/skos/core#relatedMatch
111412,A0128,many-to-many correspondence,24095235-50da-46c5-8629-de7e82dcd45e,http://www.w3.org/2004/02/skos/core#relatedMatch
111412,A0163,many-to-many correspondence,7a321f69-6b27-430b-8f61-2085840614da,http://www.w3.org/2004/02/skos/core#relatedMatch
111419,A0113,many-to-many correspondence,e340b3ea-c5d6-4382-8081-54243572fd8e,http://www.w3.org/2004/02/skos/core#relatedMatch
111419,A0125,many-to-many correspondence,204014c5-a1b8-4627-bb2a-4ed749a29663,http://www.w3.org/2004/02/skos/core#relatedMatch
111419,A0128,many-to-many correspondence,2c588011-a636-413e-8de5-cb5621934dab,http://www.w3.org/2004/02/skos/core#relatedMatch
111419,A0322,many-to-many correspondence,7ee1fda6-3ef3-4c72-b107-db21a01bd180,http://www.w3.org/2004/02/skos/core#relatedMatch
111421,A0129,many-to-many correspondence,14077046-fd6f-4d15-b056-62cfb9a0c336,http://www.w3.org/2004/02/skos/core#relatedMatch
111421,A0130,many-to-many correspondence,00ddf0ec-87c4-4e1e-8507-c8aed0b013ea,http://www.w3.org/2004/02/skos/core#relatedMatch
111422,A0119,many-to-one correspondence,47209b98-b5fc-4e7a-a529-310154236b07,http://www.w3.org/2004/02/skos/core#broadMatch
111910,A0115,one-to-one correspondence,f184405b-e45d-4e15-b492-9487ecd100f7,http://www.w3.org/2004/02/skos/core#exactMatch
111920,A0116,many-to-one correspondence,04c5601b-c4e0-4718-b1f7-b2f49ec14d17,http://www.w3.org/2004/02/skos/core#broadMatch
111930,A0114,one-to-one correspondence,b2119295-1f9a-4a60-a4a5-37d342daf1ae,http://www.w3.org/2004/02/skos/core#exactMatch
111940,A0119,many-to-one correspondence,aaf1b71b-0dcd-4c72-b080-ef667f751f63,http://www.w3.org/2004/02/skos/core#broadMatch
111993,A011X,one-to-many correspondence,cd9d5fa9-51fe-46cf-ae0b-e30506d3a473,http://www.w3.org/2004/02/skos/core#narrowMatch
111993,A012X,one-to-many correspondence,aa1ee9ea-9691-45de-984d-e82853e15ee7,http://www.w3.org/2004/02/skos/core#narrowMatch
111994,A0129,many-to-many correspondence,5e7f9a3d-270c-4ab7-88ab-9bc8eab4882b,http://www.w3.org/2004/02/skos/core#relatedMatch
111994,A0230,many-to-many correspondence,fb681226-900e-439a-aef7-c52f136e3344,http://www.w3.org/2004/02/skos/core#relatedMatch
111994,C1072,many-to-many correspondence,a45b32b0-7b14-450a-a953-f2a10ebd3aa0,http://www.w3.org/2004/02/skos/core#relatedMatch
111995,A0128,many-to-many correspondence,2b9075cf-f043-41f6-acbb-fa80b1883c91,http://www.w3.org/2004/02/skos/core#relatedMatch
111995,A0163,many-to-many correspondence,9f9f22f6-2810-4baf-9f89-55716d5eb605,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0111,many-to-many correspondence,da4d3609-5de5-4ebc-9df1-b7f97cef14bf,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0113,many-to-many correspondence,bf0258e4-2812-4947-b75f-b76d30a1ce73,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0116,many-to-many correspondence,74f9a6bc-9a0e-4f00-8b11-87a317933def,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0127,many-to-many correspondence,611f8a28-3633-44e1-9536-bbab03ad20eb,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0128,many-to-many correspondence,b4777f8f-aa2b-4dc3-9563-582c6f32ad2e,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0129,many-to-many correspondence,4bdc56f6-8ba7-4b9f-872c-1f85e018c06f,http://www.w3.org/2004/02/skos/core#relatedMatch
111999,A0150,many-to-many correspondence,a1e7d608-9c35-4e01-991c-70501d2d8c65,http://www.w3.org/2004/02/skos/core#relatedMatch
112110,A0141,many-to-one correspondence,cf1f651f-e9a2-45aa-b298-bf8c5dab3580,http://www.w3.org/2004/02/skos/core#broadMatch
112120,A0141,many-to-one correspondence,822f100c-dbf6-4046-8077-785d52967f44,http://www.w3.org/2004/02/skos/core#broadMatch
112210,A0145,one-to-one correspondence,3212ff8c-8093-4643-a7b5-b0b8643038cc,http://www.w3.org/2004/02/skos/core#exactMatch
112310,A0146,many-to-one correspondence,5f253050-c8dd-4f96-a5ec-14b186cddc61,http://www.w3.org/2004/02/skos/core#broadMatch
